task_id,occupation,task_text,ability_name,weight,uncertain
5310,"Tax Examiners and Collectors, and Revenue Agents","Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.",Near Vision,2,0
5310,"Tax Examiners and Collectors, and Revenue Agents","Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.",Problem Sensitivity,2,0
5310,"Tax Examiners and Collectors, and Revenue Agents","Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.",Written Comprehension,3,0
5438,Market Research Analysts and Marketing Specialists,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Deductive Reasoning,2,0
5438,Market Research Analysts and Marketing Specialists,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Inductive Reasoning,3,0
5438,Market Research Analysts and Marketing Specialists,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Mathematical Reasoning,2,0
5438,Market Research Analysts and Marketing Specialists,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Near Vision,2,0
5438,Market Research Analysts and Marketing Specialists,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Number Facility,2,0
5438,Market Research Analysts and Marketing Specialists,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Problem Sensitivity,2,0
5438,Market Research Analysts and Marketing Specialists,"Measure the effectiveness of marketing, advertising, and communications programs and strategies.",Written Comprehension,2,0
551,Dental Assistants,Expose dental diagnostic x-rays.,Arm-Hand Steadiness,2,0
551,Dental Assistants,Expose dental diagnostic x-rays.,Finger Dexterity,2,0
551,Dental Assistants,Expose dental diagnostic x-rays.,Manual Dexterity,2,0
551,Dental Assistants,Expose dental diagnostic x-rays.,Near Vision,2,0
551,Dental Assistants,Expose dental diagnostic x-rays.,Oral Expression,1,0
5645,"Judges, Magistrate Judges, and Magistrates",Rule on admissibility of evidence and methods of conducting testimony.,Deductive Reasoning,3,0
5645,"Judges, Magistrate Judges, and Magistrates",Rule on admissibility of evidence and methods of conducting testimony.,Oral Comprehension,3,0
5645,"Judges, Magistrate Judges, and Magistrates",Rule on admissibility of evidence and methods of conducting testimony.,Oral Expression,2,0
5645,"Judges, Magistrate Judges, and Magistrates",Rule on admissibility of evidence and methods of conducting testimony.,Problem Sensitivity,2,0
5645,"Judges, Magistrate Judges, and Magistrates",Rule on admissibility of evidence and methods of conducting testimony.,Written Comprehension,2,0
735,Insurance Sales Agents,Plan and oversee incorporation of insurance program into bookkeeping system of company.,Deductive Reasoning,2,0
735,Insurance Sales Agents,Plan and oversee incorporation of insurance program into bookkeeping system of company.,Information Ordering,3,0
735,Insurance Sales Agents,Plan and oversee incorporation of insurance program into bookkeeping system of company.,Mathematical Reasoning,2,0
735,Insurance Sales Agents,Plan and oversee incorporation of insurance program into bookkeeping system of company.,Number Facility,2,0
735,Insurance Sales Agents,Plan and oversee incorporation of insurance program into bookkeeping system of company.,Problem Sensitivity,2,0
735,Insurance Sales Agents,Plan and oversee incorporation of insurance program into bookkeeping system of company.,Written Comprehension,2,0
735,Insurance Sales Agents,Plan and oversee incorporation of insurance program into bookkeeping system of company.,Written Expression,2,0
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",Information Ordering,2,0
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",Near Vision,2,0
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",Oral Comprehension,2,0
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",Oral Expression,2,0
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",Wrist-Finger Speed,1,0
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",Written Comprehension,2,0
753,Receptionists and Information Clerks,"Provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",Information Ordering,1,0
753,Receptionists and Information Clerks,"Provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",Memorization,2,0
753,Receptionists and Information Clerks,"Provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",Oral Comprehension,2,0
753,Receptionists and Information Clerks,"Provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",Oral Expression,3,0
753,Receptionists and Information Clerks,"Provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",Speech Clarity,2,0
753,Receptionists and Information Clerks,"Provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",Speech Recognition,2,0
769,Legal Secretaries and Administrative Assistants,"Assist attorneys in collecting information such as employment, medical, and other records.",Deductive Reasoning,1,0
769,Legal Secretaries and Administrative Assistants,"Assist attorneys in collecting information such as employment, medical, and other records.",Information Ordering,2,0
769,Legal Secretaries and Administrative Assistants,"Assist attorneys in collecting information such as employment, medical, and other records.",Near Vision,2,0
769,Legal Secretaries and Administrative Assistants,"Assist attorneys in collecting information such as employment, medical, and other records.",Oral Comprehension,2,0
769,Legal Secretaries and Administrative Assistants,"Assist attorneys in collecting information such as employment, medical, and other records.",Selective Attention,2,0
769,Legal Secretaries and Administrative Assistants,"Assist attorneys in collecting information such as employment, medical, and other records.",Written Comprehension,2,0
7736,Orthodontists,Prepare diagnostic and treatment records.,Information Ordering,2,0
7736,Orthodontists,Prepare diagnostic and treatment records.,Near Vision,2,0
7736,Orthodontists,Prepare diagnostic and treatment records.,Selective Attention,2,0
7736,Orthodontists,Prepare diagnostic and treatment records.,Wrist-Finger Speed,1,0
7736,Orthodontists,Prepare diagnostic and treatment records.,Written Comprehension,2,0
7736,Orthodontists,Prepare diagnostic and treatment records.,Written Expression,3,0
7740,Orthodontists,Coordinate orthodontic services with other dental and medical services.,Deductive Reasoning,1,0
7740,Orthodontists,Coordinate orthodontic services with other dental and medical services.,Information Ordering,2,0
7740,Orthodontists,Coordinate orthodontic services with other dental and medical services.,Oral Comprehension,2,0
7740,Orthodontists,Coordinate orthodontic services with other dental and medical services.,Oral Expression,2,0
7740,Orthodontists,Coordinate orthodontic services with other dental and medical services.,Problem Sensitivity,1,0
7740,Orthodontists,Coordinate orthodontic services with other dental and medical services.,Speech Clarity,2,0
7740,Orthodontists,Coordinate orthodontic services with other dental and medical services.,Written Expression,1,0
7774,Family Medicine Physicians,"Collect, record, and maintain patient information, such as medical history, reports, or examination results.",Information Ordering,2,0
7774,Family Medicine Physicians,"Collect, record, and maintain patient information, such as medical history, reports, or examination results.",Near Vision,2,0
7774,Family Medicine Physicians,"Collect, record, and maintain patient information, such as medical history, reports, or examination results.",Oral Comprehension,2,0
7774,Family Medicine Physicians,"Collect, record, and maintain patient information, such as medical history, reports, or examination results.",Selective Attention,2,0
7774,Family Medicine Physicians,"Collect, record, and maintain patient information, such as medical history, reports, or examination results.",Written Comprehension,2,0
7774,Family Medicine Physicians,"Collect, record, and maintain patient information, such as medical history, reports, or examination results.",Written Expression,3,0
7882,Massage Therapists,"Provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises.",Deductive Reasoning,1,0
7882,Massage Therapists,"Provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises.",Fluency of Ideas,1,0
7882,Massage Therapists,"Provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises.",Oral Comprehension,2,0
7882,Massage Therapists,"Provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises.",Oral Expression,3,0
7882,Massage Therapists,"Provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises.",Speech Clarity,3,0
7882,Massage Therapists,"Provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises.",Written Expression,1,0
7886,Massage Therapists,"Use complementary aids, such as infrared lamps, wet compresses, ice, and whirlpool baths to promote clients' recovery, relaxation, and well-being.",Deductive Reasoning,2,0
7886,Massage Therapists,"Use complementary aids, such as infrared lamps, wet compresses, ice, and whirlpool baths to promote clients' recovery, relaxation, and well-being.",Information Ordering,1,0
7886,Massage Therapists,"Use complementary aids, such as infrared lamps, wet compresses, ice, and whirlpool baths to promote clients' recovery, relaxation, and well-being.",Manual Dexterity,2,0
7886,Massage Therapists,"Use complementary aids, such as infrared lamps, wet compresses, ice, and whirlpool baths to promote clients' recovery, relaxation, and well-being.",Near Vision,2,0
7886,Massage Therapists,"Use complementary aids, such as infrared lamps, wet compresses, ice, and whirlpool baths to promote clients' recovery, relaxation, and well-being.",Problem Sensitivity,2,0
7886,Massage Therapists,"Use complementary aids, such as infrared lamps, wet compresses, ice, and whirlpool baths to promote clients' recovery, relaxation, and well-being.",Selective Attention,2,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Deductive Reasoning,2,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Inductive Reasoning,2,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Information Ordering,3,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Mathematical Reasoning,3,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Near Vision,3,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Number Facility,3,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Written Comprehension,3,0
806,Word Processors and Typists,"Work with technical material, preparing statistical reports, planning and typing statistical tables, and combining and rearranging material from different sources.",Written Expression,2,0
8125,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Obtain credit information about prospective customers.,Deductive Reasoning,2,0
8125,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Obtain credit information about prospective customers.,Inductive Reasoning,1,0
8125,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Obtain credit information about prospective customers.,Near Vision,2,0
8125,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Obtain credit information about prospective customers.,Problem Sensitivity,2,0
8125,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Obtain credit information about prospective customers.,Written Comprehension,2,0
8190,Cargo and Freight Agents,Advise clients on transportation and payment methods.,Deductive Reasoning,2,0
8190,Cargo and Freight Agents,Advise clients on transportation and payment methods.,Memorization,2,0
8190,Cargo and Freight Agents,Advise clients on transportation and payment methods.,Oral Comprehension,2,0
8190,Cargo and Freight Agents,Advise clients on transportation and payment methods.,Oral Expression,3,0
8190,Cargo and Freight Agents,Advise clients on transportation and payment methods.,Problem Sensitivity,2,0
8190,Cargo and Freight Agents,Advise clients on transportation and payment methods.,Speech Clarity,2,0
8190,Cargo and Freight Agents,Advise clients on transportation and payment methods.,Written Comprehension,2,0
8203,Cargo and Freight Agents,Arrange insurance coverage for goods.,Deductive Reasoning,3,0
8203,Cargo and Freight Agents,Arrange insurance coverage for goods.,Mathematical Reasoning,2,0
8203,Cargo and Freight Agents,Arrange insurance coverage for goods.,Near Vision,2,0
8203,Cargo and Freight Agents,Arrange insurance coverage for goods.,Problem Sensitivity,2,0
8203,Cargo and Freight Agents,Arrange insurance coverage for goods.,Written Comprehension,3,0
8203,Cargo and Freight Agents,Arrange insurance coverage for goods.,Written Expression,2,0
9395,Orthotists and Prosthetists,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Manual Dexterity,1,0
9395,Orthotists and Prosthetists,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Near Vision,2,0
9395,Orthotists and Prosthetists,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Oral Comprehension,2,0
9395,Orthotists and Prosthetists,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Oral Expression,3,0
9395,Orthotists and Prosthetists,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Speech Clarity,2,0
9395,Orthotists and Prosthetists,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Written Comprehension,1,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Category Flexibility,3,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Fluency of Ideas,2,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Near Vision,1,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Oral Comprehension,2,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Oral Expression,3,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Originality,2,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Speech Clarity,3,0
94,Training and Development Specialists,"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",Time Sharing,2,0
9425,Medical Transcriptionists,Decide which information should be included or excluded in reports.,Deductive Reasoning,3,0
9425,Medical Transcriptionists,Decide which information should be included or excluded in reports.,Inductive Reasoning,2,0
9425,Medical Transcriptionists,Decide which information should be included or excluded in reports.,Information Ordering,2,0
9425,Medical Transcriptionists,Decide which information should be included or excluded in reports.,Near Vision,2,0
9425,Medical Transcriptionists,Decide which information should be included or excluded in reports.,Problem Sensitivity,2,0
9425,Medical Transcriptionists,Decide which information should be included or excluded in reports.,Written Comprehension,3,0
9660,First-Line Supervisors of Non-Retail Sales Workers,"Listen to and resolve customer complaints regarding services, products, or personnel.",Deductive Reasoning,2,0
9660,First-Line Supervisors of Non-Retail Sales Workers,"Listen to and resolve customer complaints regarding services, products, or personnel.",Inductive Reasoning,1,0
9660,First-Line Supervisors of Non-Retail Sales Workers,"Listen to and resolve customer complaints regarding services, products, or personnel.",Oral Comprehension,3,0
9660,First-Line Supervisors of Non-Retail Sales Workers,"Listen to and resolve customer complaints regarding services, products, or personnel.",Oral Expression,3,0
9660,First-Line Supervisors of Non-Retail Sales Workers,"Listen to and resolve customer complaints regarding services, products, or personnel.",Problem Sensitivity,3,0
9660,First-Line Supervisors of Non-Retail Sales Workers,"Listen to and resolve customer complaints regarding services, products, or personnel.",Speech Clarity,2,0
9660,First-Line Supervisors of Non-Retail Sales Workers,"Listen to and resolve customer complaints regarding services, products, or personnel.",Speech Recognition,2,0
9666,First-Line Supervisors of Non-Retail Sales Workers,"Plan and prepare work schedules, and assign employees to specific duties.",Deductive Reasoning,2,0
9666,First-Line Supervisors of Non-Retail Sales Workers,"Plan and prepare work schedules, and assign employees to specific duties.",Information Ordering,3,0
9666,First-Line Supervisors of Non-Retail Sales Workers,"Plan and prepare work schedules, and assign employees to specific duties.",Mathematical Reasoning,1,0
9666,First-Line Supervisors of Non-Retail Sales Workers,"Plan and prepare work schedules, and assign employees to specific duties.",Near Vision,2,0
9666,First-Line Supervisors of Non-Retail Sales Workers,"Plan and prepare work schedules, and assign employees to specific duties.",Time Sharing,2,0
9666,First-Line Supervisors of Non-Retail Sales Workers,"Plan and prepare work schedules, and assign employees to specific duties.",Written Comprehension,2,0
9666,First-Line Supervisors of Non-Retail Sales Workers,"Plan and prepare work schedules, and assign employees to specific duties.",Written Expression,2,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Deductive Reasoning,2,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Inductive Reasoning,2,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Oral Comprehension,3,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Oral Expression,3,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Problem Sensitivity,2,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Speech Clarity,2,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Speech Recognition,2,0
9679,Sales Engineers,Confer with customers and engineers to assess equipment needs and to determine system requirements.,Written Comprehension,2,0
97,Training and Development Specialists,Offer specific training programs to help workers maintain or improve job skills.,Fluency of Ideas,2,0
97,Training and Development Specialists,Offer specific training programs to help workers maintain or improve job skills.,Inductive Reasoning,2,0
97,Training and Development Specialists,Offer specific training programs to help workers maintain or improve job skills.,Oral Comprehension,2,0
97,Training and Development Specialists,Offer specific training programs to help workers maintain or improve job skills.,Oral Expression,3,0
97,Training and Development Specialists,Offer specific training programs to help workers maintain or improve job skills.,Problem Sensitivity,2,0
97,Training and Development Specialists,Offer specific training programs to help workers maintain or improve job skills.,Speech Clarity,2,0
97,Training and Development Specialists,Offer specific training programs to help workers maintain or improve job skills.,Written Comprehension,2,0
9731,First-Line Supervisors of Office and Administrative Support Workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",Deductive Reasoning,2,0
9731,First-Line Supervisors of Office and Administrative Support Workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",Information Ordering,2,0
9731,First-Line Supervisors of Office and Administrative Support Workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",Mathematical Reasoning,2,0
9731,First-Line Supervisors of Office and Administrative Support Workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",Near Vision,2,0
9731,First-Line Supervisors of Office and Administrative Support Workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",Spatial Orientation,2,0
9731,First-Line Supervisors of Office and Administrative Support Workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",Visualization,3,0
9731,First-Line Supervisors of Office and Administrative Support Workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored.",Written Comprehension,2,0
9754,Reservation and Transportation Ticket Agents and Travel Clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spaces when available.",Deductive Reasoning,2,0
9754,Reservation and Transportation Ticket Agents and Travel Clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spaces when available.",Information Ordering,2,0
9754,Reservation and Transportation Ticket Agents and Travel Clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spaces when available.",Near Vision,2,0
9754,Reservation and Transportation Ticket Agents and Travel Clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spaces when available.",Number Facility,1,0
9754,Reservation and Transportation Ticket Agents and Travel Clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spaces when available.",Written Comprehension,2,0
9795,Statistical Assistants,"File data and related information, and maintain and update databases.",Information Ordering,3,0
9795,Statistical Assistants,"File data and related information, and maintain and update databases.",Near Vision,2,0
9795,Statistical Assistants,"File data and related information, and maintain and update databases.",Perceptual Speed,2,0
9795,Statistical Assistants,"File data and related information, and maintain and update databases.",Wrist-Finger Speed,2,0
9795,Statistical Assistants,"File data and related information, and maintain and update databases.",Written Comprehension,2,0
